Unnamed: 0	Title	Study ID	Author	Distributor	URI	Topic	Summary	Time Period(s)	Geographic Coverage	Data Type	Access	License	DOI	Data Language	Version	Unit of Analysis	Universe / Population	Sampling Procedure	Collection method	Funding Agency	Grant ID	Alternative title	Series	Date of collection	Sampling Rate	Bibliographic Citation	Datafile URI	Related Studies	Related Publications	Publisher	Provider
511	嘉興蔵（万曆版大藏經）第102帙 第1冊	102_1	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/102_1/102_1.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
512	嘉興蔵（万曆版大藏經）第102帙 第2冊	102_2	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/102_2/102_2.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
513	嘉興蔵（万曆版大藏經）第103帙 第1冊	103_1	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/103_1/103_1.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
514	嘉興蔵（万曆版大藏經）第103帙 第2冊	103_2	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/103_2/103_2.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
515	嘉興蔵（万曆版大藏經）第103帙 第3冊	103_3	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/103_3/103_3.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
516	嘉興蔵（万曆版大藏經）第104帙 第1冊	104_1	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/104_1/104_1.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
517	嘉興蔵（万曆版大藏經）第104帙 第2冊	104_2	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/104_2/104_2.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
518	嘉興蔵（万曆版大藏經）第104帙 第3冊	104_3	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/104_3/104_3.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
519	嘉興蔵（万曆版大藏經）第104帙 第4冊	104_4	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/104_4/104_4.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
520	嘉興蔵（万曆版大藏經）第104帙 第5冊	104_5	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/104_5/104_5.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
521	嘉興蔵（万曆版大藏經）第104帙 第6冊	104_6	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/104_6/104_6.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
522	嘉興蔵（万曆版大藏經）第105帙 第1冊	105_1	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/105_1/105_1.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
523	嘉興蔵（万曆版大藏經）第105帙 第2冊	105_2	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/105_2/105_2.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
524	嘉興蔵（万曆版大藏經）第105帙 第3冊	105_3	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/105_3/105_3.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
525	嘉興蔵（万曆版大藏經）第105帙 第4冊	105_4	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/105_4/105_4.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
526	嘉興蔵（万曆版大藏經）第105帙 第5冊	105_5	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/105_5/105_5.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
527	嘉興蔵（万曆版大藏經）第105帙 第6冊	105_6	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/105_6/105_6.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
528	嘉興蔵（万曆版大藏經）第106帙 第1冊	106_1	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/106_1/106_1.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
529	嘉興蔵（万曆版大藏經）第107帙 第1冊	107_1	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/107_1/107_1.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
530	嘉興蔵（万曆版大藏經）第107帙 第2冊	107_2	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/107_2/107_2.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
531	嘉興蔵（万曆版大藏經）第107帙 第3冊	107_3	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/107_3/107_3.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
532	嘉興蔵（万曆版大藏經）第107帙 第4冊	107_4	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/107_4/107_4.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
533	嘉興蔵（万曆版大藏經）第107帙 第5冊	107_5	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/107_5/107_5.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
534	嘉興蔵（万曆版大藏經）第107帙 第6冊	107_6	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/107_6/107_6.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
535	嘉興蔵（万曆版大藏經）第108帙 第1冊	108_1	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/108_1/108_1.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
536	嘉興蔵（万曆版大藏經）第108帙 第2冊	108_2	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/108_2/108_2.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
537	嘉興蔵（万曆版大藏經）第108帙 第3冊	108_3	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/108_3/108_3.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
538	嘉興蔵（万曆版大藏經）第108帙 第4冊	108_4	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/108_4/108_4.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
539	嘉興蔵（万曆版大藏經）第108帙 第5冊	108_5	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/108_5/108_5.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
540	嘉興蔵（万曆版大藏經）第108帙 第6冊	108_6	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/108_6/108_6.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
541	嘉興蔵（万曆版大藏經）第109帙 第1冊	109_1	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/109_1/109_1.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
542	嘉興蔵（万曆版大藏經）第109帙 第2冊	109_2	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/109_2/109_2.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
543	嘉興蔵（万曆版大藏經）第109帙 第3冊	109_3	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/109_3/109_3.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
544	嘉興蔵（万曆版大藏經）第110帙 第1冊	110_1	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/110_1/110_1.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
545	嘉興蔵（万曆版大藏經）第110帙 第2冊	110_2	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/110_2/110_2.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
546	嘉興蔵（万曆版大藏經）第110帙 第3冊	110_3	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/110_3/110_3.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
547	嘉興蔵（万曆版大藏經）第110帙 第4冊	110_4	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/110_4/110_4.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
548	嘉興蔵（万曆版大藏經）第110帙 第5冊	110_5	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/110_5/110_5.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
549	嘉興蔵（万曆版大藏經）第110帙 第6冊	110_6	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/110_6/110_6.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
550	嘉興蔵（万曆版大藏經）第110帙 第7冊	110_7	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/110_7/110_7.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
551	嘉興蔵（万曆版大藏經）第110帙 第8冊	110_8	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/110_8/110_8.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
552	嘉興蔵（万曆版大藏經）第110帙 第9冊	110_9	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/110_9/110_9.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
553	嘉興蔵（万曆版大藏經）第111帙 第1冊	111_1	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/111_1/111_1.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
554	嘉興蔵（万曆版大藏經）第111帙 第2冊	111_2	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/111_2/111_2.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
